"SEQ_ID","CNCI","COME","LncADeep","lncRNAnet","PLEK","RNAmining"
"ENST00000658119.1|ENSG00000253877.6|OTTHUMG00000164908.26|OTTHUMT00000523685.1|LINC01608-208|LINC01608|1020|",0,0,1,1,1,0
"ENST00000657812.1|ENSG00000253288.2|OTTHUMG00000164173.4|OTTHUMT00000527242.1|RP11-238K6.1-002|RP11-238K6.1|1911|",1,0,1,1,0,0
"ENST00000519762.1|ENSG00000254338.1|OTTHUMG00000165017.1|OTTHUMT00000381460.1|MAFA-AS1-201|MAFA-AS1|417|",0,0,1,0,0,0
"ENST00000530600.1|ENSG00000254859.1|OTTHUMG00000165128.1|OTTHUMT00000382012.1|RP11-661A12.5-001|RP11-661A12.5|498|",1,0,1,0,0,0
"ENST00000529743.2|ENSG00000254973.2|OTTHUMG00000165152.2|OTTHUMT00000382210.2|RP11-429J17.7-001|RP11-429J17.7|1857|",0,0,1,1,0,0
"ENST00000527086.1|ENSG00000255182.2|OTTHUMG00000165174.2|OTTHUMT00000382468.1|CTD-2517M22.14-001|CTD-2517M22.14|556|",0,0,1,0,0,0
"ENST00000443970.1|ENSG00000228165.1|OTTHUMG00000019477.1|OTTHUMT00000051596.1|RP11-125K10.5-001|RP11-125K10.5|75|",0,0,1,0,0,0
"ENST00000437471.1|ENSG00000230365.1|OTTHUMG00000019554.1|OTTHUMT00000051727.1|RP11-23D5.1-001|RP11-23D5.1|285|",0,0,1,0,0,0
"ENST00000651588.1|ENSG00000240498.9|OTTHUMG00000019689.7|OTTHUMT00000502864.1|CDKN2B-AS1-224|CDKN2B-AS1|3573|",1,1,1,0,0,0
"ENST00000436786.1|ENSG00000234840.2|OTTHUMG00000019696.2|OTTHUMT00000051938.1|LINC01239-202|LINC01239|2347|",0,0,1,0,0,0
"ENST00000649380.1|ENSG00000269957.6|OTTHUMG00000183978.3|OTTHUMT00000500208.1|RP11-20A20.2-003|RP11-20A20.2|768|",0,0,1,1,0,0
"ENST00000612217.2|ENSG00000276759.2|OTTHUMG00000189251.2|OTTHUMT00000479171.1|RP11-80I3.1-001|RP11-80I3.1|2320|",0,0,1,0,0,0
"ENST00000456198.1|ENSG00000234676.1|OTTHUMG00000019709.1|OTTHUMT00000051960.1|IFT74-AS1-201|IFT74-AS1|405|",0,0,1,0,0,0
"ENST00000664037.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000507579.1|EBLN3P-217|EBLN3P|1522|",0,0,1,0,1,0
"ENST00000662098.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000505677.1|EBLN3P-216|EBLN3P|1809|",0,1,1,0,1,0
"ENST00000666604.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000505817.1|EBLN3P-221|EBLN3P|2211|",0,1,1,0,1,0
"ENST00000653711.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000506263.1|EBLN3P-209|EBLN3P|1806|",0,1,1,0,1,0
"ENST00000656197.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000505505.1|EBLN3P-211|EBLN3P|1632|",0,1,1,0,1,0
"ENST00000664382.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000520546.1|EBLN3P-219|EBLN3P|4067|",0,1,1,0,1,0
"ENST00000653587.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000505811.1|EBLN3P-208|EBLN3P|1630|",0,1,1,0,1,0
"ENST00000664088.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000505935.1|EBLN3P-218|EBLN3P|2365|",0,1,1,0,1,0
"ENST00000665375.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000505980.1|EBLN3P-220|EBLN3P|1656|",0,1,1,0,1,0
"ENST00000631093.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000458671.1|EBLN3P-207|EBLN3P|636|",0,1,1,0,0,0
"ENST00000629870.2|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000510206.1|EBLN3P-205|EBLN3P|1577|",0,1,1,0,1,0
"ENST00000657640.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000506487.1|EBLN3P-213|EBLN3P|1536|",0,1,1,0,1,0
"ENST00000627197.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000458673.1|EBLN3P-203|EBLN3P|579|",0,0,1,1,0,0
"ENST00000654889.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000520547.1|EBLN3P-210|EBLN3P|7911|",0,1,1,0,1,0
"ENST00000656730.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000515487.1|EBLN3P-212|EBLN3P|1599|",0,0,1,0,1,0
"ENST00000628924.1|ENSG00000281649.2|OTTHUMG00000019910.17|OTTHUMT00000458675.1|EBLN3P-204|EBLN3P|2835|",0,0,1,0,0,0
"ENST00000639363.1|ENSG00000284116.1|OTTHUMG00000192169.1|OTTHUMT00000492404.1|RP11-204M4.4-001|RP11-204M4.4|1066|",0,0,1,0,0,0
"ENST00000654136.1|ENSG00000240240.9|OTTHUMG00000058636.7|OTTHUMT00000504777.1|RP11-146D12.2-005|RP11-146D12.2|3760|",1,0,1,1,1,0
"ENST00000659103.1|ENSG00000240240.9|OTTHUMG00000058636.7|OTTHUMT00000504778.1|RP11-146D12.2-004|RP11-146D12.2|3952|",1,0,1,1,1,0
"ENST00000590154.5|ENSG00000240240.9|OTTHUMG00000058636.7|OTTHUMT00000460880.2|RP11-146D12.2-002|RP11-146D12.2|4479|",1,0,1,1,0,0
"ENST00000421686.6|ENSG00000240240.9|OTTHUMG00000058636.7|OTTHUMT00000129789.6|RP11-146D12.2-001|RP11-146D12.2|1761|",1,0,1,1,0,0
"ENST00000588568.1|ENSG00000240240.9|OTTHUMG00000058636.7|OTTHUMT00000460881.2|RP11-146D12.2-003|RP11-146D12.2|536|",1,0,1,1,0,0
"ENST00000619442.1|ENSG00000275450.1|OTTHUMG00000188453.2|OTTHUMT00000478820.1|PTGER4P2-CDK2AP2P2-201|PTGER4P2-CDK2AP2P2|3123|",1,1,1,0,1,0
"ENST00000638516.1|ENSG00000284471.1|OTTHUMG00000191984.1|OTTHUMT00000491852.1|RP11-449H15.3-001|RP11-449H15.3|4139|",0,0,1,0,0,0
"ENST00000654178.1|ENSG00000232827.3|OTTHUMG00000058150.2|OTTHUMT00000515926.1|LINC01189-202|LINC01189|1167|",0,0,1,0,0,0
"ENST00000666775.1|ENSG00000234665.9|OTTHUMG00000013293.20|OTTHUMT00000523230.1|LERFS-215|LERFS|1730|",1,0,1,1,0,0
"ENST00000668069.1|ENSG00000286945.1|OTTHUMG00000193791.1|OTTHUMT00000504739.1|RP11-399F4.3-001|RP11-399F4.3|2606|",1,0,1,1,0,0
"ENST00000418795.3|ENSG00000274026.2|OTTHUMG00000188582.3|OTTHUMT00000477664.3|FAM27E3-201|FAM27E3|1593|",0,0,1,0,0,0
"ENST00000624487.1|ENSG00000279706.1|OTTHUMG00000187221.1|OTTHUMT00000474599.1|RP11-561O23.9-001|RP11-561O23.9|1188|",0,0,1,0,0,0
"ENST00000524818.1|ENSG00000254473.1|OTTHUMG00000166241.2|OTTHUMT00000388651.1|RP11-522I20.3-002|RP11-522I20.3|489|",1,0,1,1,0,1
"ENST00000531661.1|ENSG00000254473.1|OTTHUMG00000166241.2|OTTHUMT00000388652.1|RP11-522I20.3-001|RP11-522I20.3|1017|",1,0,1,1,0,0
"ENST00000427745.1|ENSG00000228216.1|OTTHUMG00000020201.1|OTTHUMT00000053023.1|RP11-367F23.1-001|RP11-367F23.1|295|",0,0,1,0,0,0
"ENST00000473204.5|ENSG00000288271.1|OTTHUMG00000195918.1|OTTHUMT00000053116.3|RP11-526D8.13-001|RP11-526D8.13|2370|",1,0,1,1,1,0
"ENST00000654577.1|ENSG00000286834.1|OTTHUMG00000194716.1|OTTHUMT00000521144.1|RP11-490F3.3-001|RP11-490F3.3|3871|",1,0,1,1,0,0
"ENST00000607322.1|ENSG00000203279.4|OTTHUMG00000020321.3|OTTHUMT00000470965.1|RP11-498P14.5-002|RP11-498P14.5|484|",0,0,1,0,0,0
"ENST00000527128.5|ENSG00000254876.5|OTTHUMG00000166998.1|OTTHUMT00000383514.2|STRA6LP-202|STRA6LP|1575|",1,0,1,1,0,0
"ENST00000375204.2|ENSG00000254876.5|OTTHUMG00000166998.1|OTTHUMT00000392359.1|STRA6LP-201|STRA6LP|3161|",1,0,1,1,1,0
"ENST00000375206.6|ENSG00000255036.6|OTTHUMG00000166999.2|OTTHUMT00000392360.1|SUGT1P4-STRA6LP-CCDC180-201|SUGT1P4-STRA6LP-CCDC180|6269|",1,0,1,1,1,0
"ENST00000534123.5|ENSG00000255036.6|OTTHUMG00000166999.2|OTTHUMT00000392361.1|SUGT1P4-STRA6LP-CCDC180-204|SUGT1P4-STRA6LP-CCDC180|6463|",1,0,1,1,1,0
"ENST00000532526.5|ENSG00000255036.6|OTTHUMG00000166999.2|OTTHUMT00000392362.1|SUGT1P4-STRA6LP-CCDC180-203|SUGT1P4-STRA6LP-CCDC180|5330|",1,0,1,1,1,0
"ENST00000529787.2|ENSG00000255036.6|OTTHUMG00000166999.2|OTTHUMT00000392363.1|SUGT1P4-STRA6LP-CCDC180-202|SUGT1P4-STRA6LP-CCDC180|5586|",1,0,1,1,1,0
"ENST00000657190.1|ENSG00000255145.3|OTTHUMG00000166238.4|OTTHUMT00000521410.1|STX17-AS1-203|STX17-AS1|1621|",0,1,1,1,0,0
"ENST00000421507.2|ENSG00000226566.2|OTTHUMG00000020400.2|OTTHUMT00000053468.2|RP11-436F21.1-001|RP11-436F21.1|526|",0,0,1,0,0,0
"ENST00000637185.1|ENSG00000234323.8|-|OTTHUMT00000490153.1|LINC01505-207|LINC01505|1540|",0,0,1,0,1,0
"ENST00000411451.2|ENSG00000234323.8|-|-|LINC01505-201|LINC01505|686|",0,0,1,0,0,0
"ENST00000449258.1|ENSG00000232939.1|OTTHUMG00000020476.1|OTTHUMT00000053600.1|RP11-406O23.2-001|RP11-406O23.2|478|",0,0,1,0,0,0
"ENST00000374016.5|ENSG00000173077.16|OTTHUMG00000020549.2|OTTHUMT00000053791.2|DELEC1-201|DELEC1|1251|",1,0,1,0,1,0
"ENST00000614246.1|ENSG00000173077.16|OTTHUMG00000020549.2|-|DELEC1-204|DELEC1|210|",0,0,1,1,0,0
"ENST00000431442.2|ENSG00000234156.3|OTTHUMG00000020611.4|OTTHUMT00000502262.1|RP11-542K23.7-002|RP11-542K23.7|4982|",1,0,1,0,1,0
"ENST00000421041.1|ENSG00000231227.1|OTTHUMG00000020646.1|OTTHUMT00000054009.1|RP11-85O21.4-001|RP11-85O21.4|460|",0,0,1,0,0,0
"ENST00000657651.1|ENSG00000233901.6|OTTHUMG00000020778.23|OTTHUMT00000511372.1|LINC01503-209|LINC01503|903|",0,0,1,0,0,0
"ENST00000415992.5|ENSG00000273066.5|OTTHUMG00000186354.1|OTTHUMT00000472993.1|RP11-216L13.19-001|RP11-216L13.19|4244|",1,0,1,1,1,0
"ENST00000471502.1|ENSG00000272679.1|OTTHUMG00000186334.1|OTTHUMT00000472950.1|RP11-216L13.18-001|RP11-216L13.18|561|",1,0,1,1,0,0
"ENST00000637510.1|ENSG00000283411.1|OTTHUMG00000191829.1|OTTHUMT00000490635.1|RP11-48C7.8-001|RP11-48C7.8|144|",0,0,1,0,0,0
"ENST00000636318.1|ENSG00000283411.1|OTTHUMG00000191829.1|OTTHUMT00000490636.1|RP11-48C7.8-002|RP11-48C7.8|138|",0,0,1,0,0,1
"ENST00000420381.5|ENSG00000232656.9|OTTHUMG00000017535.5|OTTHUMT00000046404.1|IDI2-AS1-201|IDI2-AS1|672|",0,0,1,1,0,0
"ENST00000434470.1|ENSG00000232656.9|OTTHUMG00000017535.5|OTTHUMT00000046405.1|IDI2-AS1-203|IDI2-AS1|435|",0,0,1,0,0,0
"ENST00000665216.1|ENSG00000287277.1|OTTHUMG00000017626.2|OTTHUMT00000524214.1|RP11-799O21.2-002|RP11-799O21.2|2451|",0,0,1,1,1,0
"ENST00000666057.1|ENSG00000287277.1|OTTHUMG00000017626.2|OTTHUMT00000524215.1|RP11-799O21.2-003|RP11-799O21.2|2339|",0,0,1,1,1,0
"ENST00000669799.1|ENSG00000287277.1|OTTHUMG00000017626.2|OTTHUMT00000524216.1|RP11-799O21.2-004|RP11-799O21.2|2888|",0,0,1,1,1,0
"ENST00000664549.1|ENSG00000287277.1|OTTHUMG00000017626.2|OTTHUMT00000524217.1|RP11-799O21.2-005|RP11-799O21.2|2166|",0,0,1,1,1,0
"ENST00000419836.1|ENSG00000228636.3|OTTHUMG00000017654.3|OTTHUMT00000046737.1|LINC02663-201|LINC02663|344|",0,0,1,0,0,0
"ENST00000659451.1|ENSG00000228636.3|OTTHUMG00000017654.3|OTTHUMT00000517471.1|LINC02663-203|LINC02663|388|",0,0,1,0,0,0
"ENST00000457804.1|ENSG00000238176.1|OTTHUMG00000017965.1|OTTHUMT00000047585.1|RP11-322I2.1-001|RP11-322I2.1|293|",0,0,1,0,0,0
"ENST00000436077.1|ENSG00000234918.1|OTTHUMG00000017969.1|OTTHUMT00000047593.1|RP11-20F24.2-001|RP11-20F24.2|335|",0,0,1,0,0,0
"ENST00000659650.1|ENSG00000185904.12|OTTHUMG00000018010.8|OTTHUMT00000505625.2|LINC00839-204|LINC00839|3982|",0,0,1,0,1,0
"ENST00000662209.1|ENSG00000185904.12|OTTHUMG00000018010.8|OTTHUMT00000517684.1|LINC00839-205|LINC00839|2188|",0,0,1,1,0,0
"ENST00000623463.2|ENSG00000279458.2|OTTHUMG00000189285.2|OTTHUMT00000479283.1|CH17-335B8.4-001|CH17-335B8.4|498|",0,0,1,1,0,0
"ENST00000624718.2|ENSG00000279458.2|OTTHUMG00000189285.2|OTTHUMT00000479284.2|CH17-335B8.4-002|CH17-335B8.4|239|",0,0,1,0,0,1
"ENST00000605970.5|ENSG00000254929.6|OTTHUMG00000167454.2|OTTHUMT00000470578.1|RP11-144G6.12-002|RP11-144G6.12|1594|",1,0,1,1,0,0
"ENST00000431840.2|ENSG00000254929.6|OTTHUMG00000167454.2|OTTHUMT00000394685.1|RP11-144G6.12-001|RP11-144G6.12|1241|",0,0,1,1,0,0
"ENST00000428825.8|ENSG00000233665.8|OTTHUMG00000018181.5|OTTHUMT00000047963.4|RP11-523O18.5-001|RP11-523O18.5|1610|",0,0,1,0,0,0
"ENST00000423283.1|ENSG00000235939.1|OTTHUMG00000018194.1|OTTHUMT00000047989.1|RP11-123B3.2-001|RP11-123B3.2|435|",0,0,1,0,0,0
"ENST00000431638.1|ENSG00000226163.1|OTTHUMG00000018439.1|OTTHUMT00000048589.1|RP11-167P22.3-001|RP11-167P22.3|162|",0,0,1,0,0,0
"ENST00000399449.3|ENSG00000242288.9|OTTHUMG00000185467.1|OTTHUMT00000048674.2|BMS1P4-AGAP5-201|BMS1P4-AGAP5|3810|",1,0,1,1,1,0
"ENST00000580790.1|ENSG00000271816.1|OTTHUMG00000018474.3|OTTHUMT00000448474.2|BMS1P4-203|BMS1P4|1913|",1,0,1,1,0,0
"ENST00000453174.7|ENSG00000283913.1|OTTHUMG00000191903.1|OTTHUMT00000491090.1|RP11-479O17.12-001|RP11-479O17.12|1963|",0,0,1,0,0,0
"ENST00000433214.2|ENSG00000271880.1|OTTHUMG00000185463.1|OTTHUMT00000049192.3|RP11-96C23.5-001|RP11-96C23.5|3078|",1,0,1,1,1,0
"ENST00000444431.1|ENSG00000151303.11|OTTHUMG00000018667.2|OTTHUMT00000049193.1|RP11-96C23.13-001|RP11-96C23.13|4560|",1,0,1,1,1,0
"ENST00000444180.3|ENSG00000272508.1|OTTHUMG00000185464.1|OTTHUMT00000433630.1|RP11-96C23.14-001|RP11-96C23.14|1238|",0,0,1,0,0,0
"ENST00000648258.1|ENSG00000285846.1|OTTHUMG00000193377.1|OTTHUMT00000501150.1|RP11-348J12.6-001|RP11-348J12.6|1641|",1,0,1,1,1,0
"ENST00000452942.6|ENSG00000226688.7|OTTHUMG00000018822.4|OTTHUMT00000049581.2|ENTPD1-AS1-210|ENTPD1-AS1|864|",1,0,1,1,0,0
"ENST00000452728.5|ENSG00000226688.7|OTTHUMG00000018822.4|OTTHUMT00000049577.1|ENTPD1-AS1-209|ENTPD1-AS1|858|",1,0,1,1,0,0
"ENST00000641087.1|ENSG00000235823.3|OTTHUMG00000018909.31|OTTHUMT00000493529.1|OLMALINC-203|OLMALINC|3779|",0,0,1,1,0,0
"ENST00000658059.1|ENSG00000235823.3|OTTHUMG00000018909.31|OTTHUMT00000511199.2|OLMALINC-213|OLMALINC|5893|",1,0,1,0,0,0
"ENST00000664516.1|ENSG00000235823.3|OTTHUMG00000018909.31|OTTHUMT00000524478.1|OLMALINC-225|OLMALINC|3792|",0,0,1,0,0,0
"ENST00000671662.1|ENSG00000230131.6|OTTHUMG00000019202.11|OTTHUMT00000516239.1|LINC02641-211|LINC02641|1417|",0,0,1,0,1,0
"ENST00000662754.1|ENSG00000230131.6|OTTHUMG00000019202.11|OTTHUMT00000519849.1|LINC02641-206|LINC02641|1058|",0,0,1,0,1,0
"ENST00000663275.1|ENSG00000230131.6|OTTHUMG00000019202.11|OTTHUMT00000517970.1|LINC02641-207|LINC02641|1009|",0,0,1,0,1,0
"ENST00000655916.1|ENSG00000230131.6|OTTHUMG00000019202.11|OTTHUMT00000514403.1|LINC02641-203|LINC02641|969|",0,0,1,0,1,0
"ENST00000665978.1|ENSG00000230131.6|OTTHUMG00000019202.11|OTTHUMT00000515466.1|LINC02641-209|LINC02641|888|",0,0,1,0,1,0
"ENST00000508096.1|ENSG00000249456.1|OTTHUMG00000019222.1|OTTHUMT00000050897.1|RP11-298J20.4-001|RP11-298J20.4|555|",0,1,1,1,0,0
"ENST00000634373.1|ENSG00000283095.1|OTTHUMG00000191605.1|OTTHUMT00000488824.1|ABC11-4932300O16.1-001|ABC11-4932300O16.1|1535|",0,0,1,1,0,0
"ENST00000656338.1|ENSG00000288107.1|OTTHUMG00000195146.1|OTTHUMT00000524811.1|XX-2136C111.4-001|XX-2136C111.4|3402|",0,0,1,0,1,0
"ENST00000657107.1|ENSG00000288107.1|OTTHUMG00000195146.1|OTTHUMT00000524813.1|XX-2136C111.4-003|XX-2136C111.4|3228|",0,0,1,1,0,0
"ENST00000665054.1|ENSG00000288107.1|OTTHUMG00000195146.1|OTTHUMT00000524815.1|XX-2136C111.4-005|XX-2136C111.4|3180|",0,0,1,1,0,0
"ENST00000529266.1|ENSG00000254468.2|OTTHUMG00000165812.1|OTTHUMT00000386324.1|RP11-304M2.6-001|RP11-304M2.6|355|",0,0,1,1,0,1
"ENST00000524824.1|ENSG00000255328.1|OTTHUMG00000165544.2|OTTHUMT00000385709.1|RP11-326C3.12-003|RP11-326C3.12|587|",0,0,1,0,0,0
"ENST00000446489.1|ENSG00000229512.1|OTTHUMG00000045359.1|OTTHUMT00000105340.1|AC068580.5-001|AC068580.5|252|",0,0,1,0,0,1
"ENST00000630527.1|ENSG00000247473.2|OTTHUMG00000165360.1|-|CARS1-AS1-202|CARS1-AS1|54|",0,0,1,0,0,0
"ENST00000668205.1|ENSG00000171987.3|OTTHUMG00000165345.3|OTTHUMT00000383529.2|C11orf40-201|C11orf40|654|",1,0,1,1,1,1
"ENST00000532191.2|ENSG00000285338.1|OTTHUMG00000192502.1|OTTHUMT00000494792.1|RP11-732A19.10-001|RP11-732A19.10|1349|",1,0,1,1,1,0
"ENST00000531592.1|ENSG00000253973.3|OTTHUMG00000163879.3|OTTHUMT00000376177.2|RP11-467K18.2-001|RP11-467K18.2|560|",0,0,1,1,0,0
"ENST00000662030.1|ENSG00000287898.1|OTTHUMG00000193827.1|OTTHUMT00000505190.1|RP1-239B22.6-002|RP1-239B22.6|474|",0,0,1,1,0,0
"ENST00000666786.1|ENSG00000287898.1|OTTHUMG00000193827.1|OTTHUMT00000505191.1|RP1-239B22.6-001|RP1-239B22.6|472|",0,0,1,0,0,0
"ENST00000525523.1|ENSG00000255448.1|OTTHUMG00000166394.2|OTTHUMT00000389615.1|RP1-59M18.2-001|RP1-59M18.2|688|",1,0,1,1,0,1
"ENST00000532760.1|ENSG00000255004.1|OTTHUMG00000166308.1|OTTHUMT00000389076.1|SLC1A2-AS1-201|SLC1A2-AS1|776|",0,0,1,0,0,0
"ENST00000530387.5|ENSG00000255109.6|OTTHUMG00000166380.5|OTTHUMT00000389472.1|LINC02740-203|LINC02740|462|",0,0,1,0,0,0
"ENST00000532864.6|ENSG00000283341.2|OTTHUMG00000191842.3|OTTHUMT00000490724.1|RP11-472I20.4-001|RP11-472I20.4|771|",1,1,1,1,0,0
"ENST00000529261.5|ENSG00000283341.2|OTTHUMG00000191842.3|OTTHUMT00000490725.1|RP11-472I20.4-002|RP11-472I20.4|748|",1,0,1,1,0,0
"ENST00000526243.1|ENSG00000254602.2|OTTHUMG00000167137.2|OTTHUMT00000393367.1|AP000662.4-005|AP000662.4|557|",0,0,1,0,0,0
"ENST00000533106.1|ENSG00000254952.1|OTTHUMG00000167240.1|OTTHUMT00000393845.1|LINC02705-201|LINC02705|385|",0,0,1,0,0,0
"ENST00000537594.1|ENSG00000256220.1|OTTHUMG00000168074.1|OTTHUMT00000397971.1|CTD-2331C18.5-001|CTD-2331C18.5|267|",0,0,1,1,0,1
"ENST00000658933.1|ENSG00000255553.2|OTTHUMG00000167502.3|OTTHUMT00000511462.2|LINC02733-202|LINC02733|2938|",0,0,1,1,0,0
"ENST00000539086.5|ENSG00000257069.6|OTTHUMG00000167818.4|OTTHUMT00000396431.2|KCNK4-TEX40-201|KCNK4-TEX40|2733|",1,0,1,1,1,1
"ENST00000655485.1|ENSG00000287821.1|OTTHUMG00000193875.1|OTTHUMT00000505930.1|RP11-867O8.10-001|RP11-867O8.10|753|",1,0,1,0,0,0
"ENST00000642027.2|ENSG00000254447.3|OTTHUMG00000193340.1|OTTHUMT00000499937.2|OR7E11P-201|OR7E11P|2041|",1,0,1,0,1,0
"ENST00000529934.5|ENSG00000255031.5|OTTHUMG00000167383.2|OTTHUMT00000394452.1|RP11-802E16.3-003|RP11-802E16.3|326|",0,0,1,0,0,0
"ENST00000524714.1|ENSG00000248671.8|OTTHUMG00000167480.3|OTTHUMT00000394763.1|ALG1L9P-203|ALG1L9P|447|",0,0,1,0,0,0
"ENST00000525473.1|ENSG00000248671.8|OTTHUMG00000167480.3|OTTHUMT00000472000.1|ALG1L9P-204|ALG1L9P|339|",0,1,1,0,0,0
"ENST00000648998.1|ENSG00000285933.1|OTTHUMG00000193015.2|OTTHUMT00000499906.2|RP11-167J8.5-001|RP11-167J8.5|1145|",0,0,1,0,0,0
"ENST00000526036.1|ENSG00000254837.2|OTTHUMG00000150368.2|OTTHUMT00000317865.2|AP001372.2-001|AP001372.2|2493|",0,0,1,1,1,0
"ENST00000612462.1|ENSG00000254837.2|OTTHUMG00000150368.2|-|AP001372.2-002|AP001372.2|897|",1,0,1,1,0,1
"ENST00000647690.1|ENSG00000284722.2|OTTHUMG00000192311.2|OTTHUMT00000500244.2|RP11-158C6.4-002|RP11-158C6.4|1930|",1,0,1,1,1,0
"ENST00000647625.1|ENSG00000285568.1|OTTHUMG00000193125.1|OTTHUMT00000500225.1|RP11-187P2.1-001|RP11-187P2.1|1052|",0,0,1,0,0,0
"ENST00000604533.1|ENSG00000270403.1|OTTHUMG00000185192.1|OTTHUMT00000469777.1|RP11-35P15.1-001|RP11-35P15.1|376|",0,0,1,0,0,0
"ENST00000530303.5|ENSG00000176984.6|OTTHUMG00000166138.3|OTTHUMT00000388034.2|AP000679.2-002|AP000679.2|555|",1,0,1,0,0,0
"ENST00000531784.2|ENSG00000245008.4|OTTHUMG00000165791.3|OTTHUMT00000386221.2|RP11-744N12.3-004|RP11-744N12.3|1157|",0,0,1,0,0,0
"ENST00000419440.1|ENSG00000238117.1|OTTHUMG00000150050.1|OTTHUMT00000316015.1|AP004372.1-001|AP004372.1|509|",1,0,1,0,0,0
"ENST00000636122.1|ENSG00000256150.2|OTTHUMG00000168140.3|OTTHUMT00000489833.1|ITFG2-AS1-202|ITFG2-AS1|962|",0,0,1,0,0,0
"ENST00000639368.1|ENSG00000284697.1|OTTHUMG00000191960.1|OTTHUMT00000491403.1|RP11-266K4.15-002|RP11-266K4.15|1209|",1,0,1,1,0,0
"ENST00000546339.2|ENSG00000284697.1|OTTHUMG00000191960.1|OTTHUMT00000491404.1|RP11-266K4.15-001|RP11-266K4.15|1198|",1,0,1,1,1,0
"ENST00000642112.1|ENSG00000284634.1|OTTHUMG00000164997.5|OTTHUMT00000492851.1|RP11-726G1.2-006|RP11-726G1.2|2891|",1,0,1,0,1,0
"ENST00000611052.4|ENSG00000284634.1|OTTHUMG00000164997.5|OTTHUMT00000474459.1|RP11-726G1.2-004|RP11-726G1.2|812|",0,0,1,0,0,0
"ENST00000573622.1|ENSG00000272917.1|OTTHUMG00000168360.4|OTTHUMT00000439144.1|RP11-705C15.5-001|RP11-705C15.5|615|",0,0,1,0,0,0
"ENST00000667977.1|ENSG00000256888.6|OTTHUMG00000168488.13|OTTHUMT00000507315.1|LINC02366-209|LINC02366|863|",0,0,1,0,0,0
"ENST00000656609.1|ENSG00000256888.6|OTTHUMG00000168488.13|OTTHUMT00000515770.1|LINC02366-205|LINC02366|818|",0,0,1,0,0,0
"ENST00000669563.1|ENSG00000256888.6|OTTHUMG00000168488.13|OTTHUMT00000506343.1|LINC02366-211|LINC02366|917|",0,0,1,0,0,0
"ENST00000668788.1|ENSG00000256888.6|OTTHUMG00000168488.13|OTTHUMT00000399903.2|LINC02366-210|LINC02366|732|",0,0,1,0,0,0
"ENST00000665090.1|ENSG00000256888.6|OTTHUMG00000168488.13|OTTHUMT00000508663.1|LINC02366-208|LINC02366|818|",0,0,1,0,0,0
"ENST00000663525.1|ENSG00000256389.2|OTTHUMG00000168815.7|OTTHUMT00000507025.1|RP11-606D9.1-002|RP11-606D9.1|560|",0,0,1,0,0,0
"ENST00000666550.1|ENSG00000255745.2|OTTHUMG00000169029.8|OTTHUMT00000512988.1|RP11-625L16.1-005|RP11-625L16.1|444|",0,0,1,0,0,0
"ENST00000654709.1|ENSG00000255745.2|OTTHUMG00000169029.8|OTTHUMT00000512000.1|RP11-625L16.1-004|RP11-625L16.1|1207|",1,1,1,0,0,0
"ENST00000546101.1|ENSG00000257009.1|OTTHUMG00000169105.1|OTTHUMT00000402289.1|RP11-685B13.2-002|RP11-685B13.2|536|",0,0,1,0,0,0
"ENST00000546558.1|ENSG00000257932.1|OTTHUMG00000169333.1|OTTHUMT00000403574.1|RP11-155I9.1-001|RP11-155I9.1|562|",0,0,1,0,0,0
"ENST00000551021.5|ENSG00000257261.6|OTTHUMG00000169473.8|OTTHUMT00000404241.1|RP11-96H19.1-002|RP11-96H19.1|281|",0,0,1,0,0,0
"ENST00000547387.1|ENSG00000258017.2|OTTHUMG00000170411.2|OTTHUMT00000409017.1|RP11-386G11.10-003|RP11-386G11.10|897|",1,0,1,1,0,0
"ENST00000676527.1|ENSG00000288663.1|-|-|RP11-680A11.7-007|RP11-680A11.7|1848|",1,0,1,1,1,0
"ENST00000677982.1|ENSG00000288663.1|-|-|RP11-680A11.7-001|RP11-680A11.7|2360|",1,0,1,1,1,0
"ENST00000676632.1|ENSG00000288663.1|-|-|RP11-680A11.7-002|RP11-680A11.7|2281|",1,0,1,1,1,0
"ENST00000676940.1|ENSG00000288663.1|-|-|RP11-680A11.7-004|RP11-680A11.7|2040|",1,0,1,1,1,0
